pass,config,perturbation,level,seed,fold,balanced_accuracy,macro_f1,roc_auc,n_test
representation_level,A8,amplitude_noise,20,46,2,0.3888888888888889,0.3849996941210057,0.5642479213907785,126
representation_level,A8,amplitude_noise,20,46,3,0.42063492063492064,0.42098757473873255,0.59145880574452,126
representation_level,A8,amplitude_noise,20,46,4,0.3968253968253968,0.3982390659393243,0.5221088435374149,126
representation_level,A8,amplitude_noise,10,42,0,0.3488372093023256,0.3482012478428249,0.5360104561023976,129
representation_level,A8,amplitude_noise,10,42,1,0.3095238095238095,0.30752009861235735,0.49485071806500375,126
representation_level,A8,amplitude_noise,10,42,2,0.3333333333333333,0.3323222804309472,0.5248488284202569,126
representation_level,A8,amplitude_noise,10,42,3,0.3968253968253968,0.3978227516808808,0.5586734693877551,126
representation_level,A8,amplitude_noise,10,42,4,0.34920634920634924,0.34879584017515053,0.5012755102040817,126
representation_level,A8,amplitude_noise,10,43,0,0.35658914728682173,0.3563543620668672,0.5415539931494501,129
representation_level,A8,amplitude_noise,10,43,1,0.29365079365079366,0.29386453376531335,0.4989134542705971,126
representation_level,A8,amplitude_noise,10,43,2,0.3650793650793651,0.3645624277808186,0.540107709750567,126
representation_level,A8,amplitude_noise,10,43,3,0.3253968253968254,0.3257129642164162,0.5000472411186697,126
representation_level,A8,amplitude_noise,10,43,4,0.4047619047619047,0.4036896297422213,0.5452569916855631,126
representation_level,A8,amplitude_noise,10,44,0,0.4108527131782946,0.4066626368885049,0.5408328826392644,129
representation_level,A8,amplitude_noise,10,44,1,0.42857142857142855,0.4277836299957684,0.6125283446712018,126
representation_level,A8,amplitude_noise,10,44,2,0.31746031746031744,0.3180535148311406,0.4923469387755102,126
representation_level,A8,amplitude_noise,10,44,3,0.3412698412698412,0.33993782280290463,0.49659863945578236,126
representation_level,A8,amplitude_noise,10,44,4,0.3412698412698412,0.3397162156036085,0.5113378684807256,126
representation_level,A8,amplitude_noise,10,45,0,0.35658914728682173,0.3548917039557993,0.5370470524607895,129
representation_level,A8,amplitude_noise,10,45,1,0.3253968253968254,0.32402257359296355,0.4857331821617536,126
representation_level,A8,amplitude_noise,10,45,2,0.34920634920634913,0.34920634920634913,0.5054327286470144,126
representation_level,A8,amplitude_noise,10,45,3,0.373015873015873,0.36832076793144647,0.589332955404384,126
representation_level,A8,amplitude_noise,10,45,4,0.3412698412698412,0.3378039818849867,0.5175736961451247,126
representation_level,A8,amplitude_noise,10,46,0,0.37984496124031003,0.3784869168791132,0.5627366143861546,129
representation_level,A8,amplitude_noise,10,46,1,0.30952380952380953,0.3085398605111867,0.4441609977324263,126
representation_level,A8,amplitude_noise,10,46,2,0.3412698412698412,0.3398791131349271,0.505007558578987,126
representation_level,A8,amplitude_noise,10,46,3,0.42063492063492064,0.4216622653831956,0.5590513983371126,126
representation_level,A8,amplitude_noise,10,46,4,0.25396825396825395,0.25489858303355795,0.4504440665154951,126
representation_level,A8,amplitude_noise,5,42,0,0.34108527131782945,0.34000465539051034,0.5219037317468902,129
representation_level,A8,amplitude_noise,5,42,1,0.30158730158730157,0.29824108073802075,0.48658352229780794,126
representation_level,A8,amplitude_noise,5,42,2,0.3412698412698412,0.33587847567466067,0.5136054421768707,126
representation_level,A8,amplitude_noise,5,42,3,0.38095238095238093,0.38192640692640695,0.5438869992441421,126
representation_level,A8,amplitude_noise,5,42,4,0.31746031746031744,0.3169679993209405,0.48946523053665913,126
representation_level,A8,amplitude_noise,5,43,0,0.3798449612403101,0.38013136288998356,0.5296556697313863,129
representation_level,A8,amplitude_noise,5,43,1,0.28571428571428575,0.28507504344146434,0.49003212396069534,126
representation_level,A8,amplitude_noise,5,43,2,0.34920634920634924,0.349402199904352,0.5272108843537414,126
representation_level,A8,amplitude_noise,5,43,3,0.30158730158730157,0.3011825572801183,0.4891817838246409,126
representation_level,A8,amplitude_noise,5,43,4,0.38095238095238093,0.37984755417705607,0.5334467120181405,126
representation_level,A8,amplitude_noise,5,44,0,0.37209302325581395,0.3677845528455285,0.5273120605732828,129
representation_level,A8,amplitude_noise,5,44,1,0.41269841269841273,0.41286047411969135,0.6052059712773997,126
representation_level,A8,amplitude_noise,5,44,2,0.31746031746031744,0.31787111629032894,0.47694633408919124,126
representation_level,A8,amplitude_noise,5,44,3,0.3015873015873016,0.29971483094033396,0.47940287226001516,126
representation_level,A8,amplitude_noise,5,44,4,0.30952380952380953,0.3079128343098705,0.4974489795918367,126
representation_level,A8,amplitude_noise,5,45,0,0.35658914728682173,0.35535454251698545,0.523526230394808,129
representation_level,A8,amplitude_noise,5,45,1,0.30158730158730157,0.3009379509379509,0.47585978835978837,126
representation_level,A8,amplitude_noise,5,45,2,0.36507936507936506,0.36480153036824486,0.49867724867724866,126
representation_level,A8,amplitude_noise,5,45,3,0.36507936507936506,0.3590062111801242,0.5768140589569161,126
representation_level,A8,amplitude_noise,5,45,4,0.3253968253968254,0.3240066493078541,0.5060468631897204,126
representation_level,A8,amplitude_noise,5,46,0,0.37984496124031003,0.3788085608358611,0.5476834324860285,129
representation_level,A8,amplitude_noise,5,46,1,0.30158730158730157,0.2991589379887252,0.43376795162509446,126
representation_level,A8,amplitude_noise,5,46,2,0.3333333333333333,0.33238791859481515,0.4908824640967498,126
representation_level,A8,amplitude_noise,5,46,3,0.42063492063492064,0.4214644137224783,0.5500283446712019,126
representation_level,A8,amplitude_noise,5,46,4,0.2698412698412698,0.2709055525147479,0.43882275132275134,126
representation_level,A8,channel_dropout,0.1,42,0,0.4573643410852713,0.37252038456857733,0.6133946277266991,129
representation_level,A8,channel_dropout,0.1,42,1,0.3333333333333333,0.16666666666666666,0.6048280423280423,126
representation_level,A8,channel_dropout,0.1,42,2,0.4761904761904762,0.4317473703937967,0.6546674225245654,126
representation_level,A8,channel_dropout,0.1,42,3,0.3333333333333333,0.16666666666666666,0.6796107331821618,126
representation_level,A8,channel_dropout,0.1,42,4,0.3333333333333333,0.16666666666666666,0.5970332577475435,126
representation_level,A8,channel_dropout,0.1,43,0,0.4573643410852713,0.36446061446061445,0.6172705967189472,129
representation_level,A8,channel_dropout,0.1,43,1,0.3174603174603175,0.17509612540668443,0.6159297052154195,126
representation_level,A8,channel_dropout,0.1,43,2,0.3333333333333333,0.16666666666666666,0.588718820861678,126
representation_level,A8,channel_dropout,0.1,43,3,0.4047619047619047,0.2922115664051148,0.683862433862434,126
representation_level,A8,channel_dropout,0.1,43,4,0.3333333333333333,0.16666666666666666,0.6291572184429327,126
representation_level,A8,channel_dropout,0.1,44,0,0.3875968992248062,0.3075291622481442,0.5907697854696233,129
representation_level,A8,channel_dropout,0.1,44,1,0.3650793650793651,0.29083629083629087,0.5985449735449735,126
representation_level,A8,channel_dropout,0.1,44,2,0.3412698412698412,0.2721771127938448,0.6319916855631141,126
representation_level,A8,channel_dropout,0.1,44,3,0.3333333333333333,0.16666666666666666,0.6044028722600151,126
representation_level,A8,channel_dropout,0.1,44,4,0.48412698412698413,0.3870792124126667,0.7018140589569161,126
representation_level,A8,channel_dropout,0.1,45,0,0.44186046511627913,0.35851122058018614,0.6647737515774291,129
representation_level,A8,channel_dropout,0.1,45,1,0.3333333333333333,0.16666666666666666,0.6377551020408164,126
representation_level,A8,channel_dropout,0.1,45,2,0.3412698412698412,0.19528619528619529,0.5376039304610734,126
representation_level,A8,channel_dropout,0.1,45,3,0.3333333333333333,0.16666666666666666,0.6516439909297053,126
representation_level,A8,channel_dropout,0.1,45,4,0.3333333333333333,0.16666666666666666,0.6675170068027211,126
representation_level,A8,channel_dropout,0.1,46,0,0.3488372093023256,0.19825708061002179,0.6813592933117,129
representation_level,A8,channel_dropout,0.1,46,1,0.3333333333333333,0.16666666666666666,0.5586734693877551,126
representation_level,A8,channel_dropout,0.1,46,2,0.3333333333333333,0.16666666666666666,0.6126228269085412,126
representation_level,A8,channel_dropout,0.1,46,3,0.3253968253968254,0.16565656565656564,0.6035525321239606,126
representation_level,A8,channel_dropout,0.1,46,4,0.3333333333333333,0.16666666666666666,0.6388888888888888,126
representation_level,A8,channel_dropout,0.2,42,0,0.3333333333333333,0.16666666666666666,0.5998738056607175,129
representation_level,A8,channel_dropout,0.2,42,1,0.3333333333333333,0.16666666666666666,0.5903250188964475,126
representation_level,A8,channel_dropout,0.2,42,2,0.3333333333333333,0.16666666666666666,0.6607142857142857,126
representation_level,A8,channel_dropout,0.2,42,3,0.3412698412698412,0.18316854662767487,0.6594860166288737,126
representation_level,A8,channel_dropout,0.2,42,4,0.3333333333333333,0.16666666666666666,0.6056311413454271,126
representation_level,A8,channel_dropout,0.2,43,0,0.3333333333333333,0.16666666666666666,0.5950964485307373,129
representation_level,A8,channel_dropout,0.2,43,1,0.3333333333333333,0.16666666666666666,0.628968253968254,126
representation_level,A8,channel_dropout,0.2,43,2,0.3333333333333333,0.16666666666666666,0.5759637188208616,126
representation_level,A8,channel_dropout,0.2,43,3,0.3333333333333333,0.16666666666666666,0.594198790627362,126
representation_level,A8,channel_dropout,0.2,43,4,0.3333333333333333,0.16666666666666666,0.6412509448223734,126
representation_level,A8,channel_dropout,0.2,44,0,0.3333333333333333,0.16666666666666666,0.6158283756985757,129
representation_level,A8,channel_dropout,0.2,44,1,0.3333333333333333,0.16666666666666666,0.6421957671957672,126
representation_level,A8,channel_dropout,0.2,44,2,0.3333333333333333,0.16666666666666666,0.6166855631141346,126
representation_level,A8,channel_dropout,0.2,44,3,0.3333333333333333,0.16666666666666666,0.5756802721088435,126
representation_level,A8,channel_dropout,0.2,44,4,0.3333333333333333,0.16666666666666666,0.6123393801965231,126
representation_level,A8,channel_dropout,0.2,45,0,0.3333333333333333,0.16666666666666666,0.6396250225347035,129
representation_level,A8,channel_dropout,0.2,45,1,0.3333333333333333,0.16666666666666666,0.6014739229024944,126
representation_level,A8,channel_dropout,0.2,45,2,0.3333333333333333,0.16666666666666666,0.5761526832955405,126
representation_level,A8,channel_dropout,0.2,45,3,0.3333333333333333,0.16666666666666666,0.6109221466364323,126
representation_level,A8,channel_dropout,0.2,45,4,0.3333333333333333,0.16666666666666666,0.6412509448223734,126
representation_level,A8,channel_dropout,0.2,46,0,0.3333333333333333,0.16666666666666666,0.6761312421128537,129
representation_level,A8,channel_dropout,0.2,46,1,0.3333333333333333,0.16666666666666666,0.5388321995464852,126
representation_level,A8,channel_dropout,0.2,46,2,0.3333333333333333,0.16666666666666666,0.6354402872260015,126
representation_level,A8,channel_dropout,0.2,46,3,0.3333333333333333,0.16666666666666666,0.5855064247921391,126
representation_level,A8,channel_dropout,0.2,46,4,0.3412698412698412,0.18522446094026157,0.6184807256235827,126
representation_level,A8,channel_dropout,0.3,42,0,0.3333333333333333,0.16666666666666666,0.6081665765278528,129
representation_level,A8,channel_dropout,0.3,42,1,0.3333333333333333,0.20521476032273375,0.6429516250944821,126
representation_level,A8,channel_dropout,0.3,42,2,0.3333333333333333,0.16666666666666666,0.6186696900982616,126
representation_level,A8,channel_dropout,0.3,42,3,0.3333333333333333,0.16666666666666666,0.6239606953892668,126
representation_level,A8,channel_dropout,0.3,42,4,0.3333333333333333,0.16666666666666666,0.5768140589569161,126
representation_level,A8,channel_dropout,0.3,43,0,0.3333333333333333,0.18085106382978722,0.598792139895439,129
representation_level,A8,channel_dropout,0.3,43,1,0.3333333333333333,0.16666666666666666,0.5712396069538928,126
representation_level,A8,channel_dropout,0.3,43,2,0.3333333333333333,0.16666666666666666,0.5803099017384732,126
representation_level,A8,channel_dropout,0.3,43,3,0.4761904761904762,0.3819904926272444,0.6674225245653815,126
representation_level,A8,channel_dropout,0.3,43,4,0.3333333333333333,0.16666666666666666,0.640400604686319,126
representation_level,A8,channel_dropout,0.3,44,0,0.3333333333333333,0.16666666666666666,0.5796827113755184,129
representation_level,A8,channel_dropout,0.3,44,1,0.3412698412698412,0.20627572016460904,0.6199924414210128,126
representation_level,A8,channel_dropout,0.3,44,2,0.3333333333333333,0.16666666666666666,0.5784202569916855,126
representation_level,A8,channel_dropout,0.3,44,3,0.3333333333333333,0.16666666666666666,0.5965136054421769,126
representation_level,A8,channel_dropout,0.3,44,4,0.3333333333333333,0.16666666666666666,0.6159769463340892,126
representation_level,A8,channel_dropout,0.3,45,0,0.3333333333333333,0.16666666666666666,0.6389039120245178,129
representation_level,A8,channel_dropout,0.3,45,1,0.3412698412698412,0.21580959427796276,0.632180650037793,126
representation_level,A8,channel_dropout,0.3,45,2,0.3333333333333333,0.16666666666666666,0.5515873015873015,126
representation_level,A8,channel_dropout,0.3,45,3,0.3333333333333333,0.16666666666666666,0.6397392290249433,126
representation_level,A8,channel_dropout,0.3,45,4,0.3333333333333333,0.16666666666666666,0.6153628117913832,126
representation_level,A8,channel_dropout,0.3,46,0,0.3333333333333333,0.16666666666666666,0.6425545339823328,129
representation_level,A8,channel_dropout,0.3,46,1,0.3333333333333333,0.16666666666666666,0.5362811791383221,126
representation_level,A8,channel_dropout,0.3,46,2,0.3333333333333333,0.16666666666666666,0.6479591836734695,126
representation_level,A8,channel_dropout,0.3,46,3,0.3333333333333333,0.16666666666666666,0.6214096749811036,126
representation_level,A8,channel_dropout,0.3,46,4,0.3333333333333333,0.16666666666666666,0.6534391534391536,126
representation_level,A8,graph_perturbation,0.1,42,0,0.4728682170542635,0.4711030560669032,0.6297998918334234,129
representation_level,A8,graph_perturbation,0.1,42,1,0.4920634920634921,0.4912673951620435,0.6532501889644747,126
representation_level,A8,graph_perturbation,0.1,42,2,0.4761904761904762,0.4681056108776052,0.6620370370370371,126
representation_level,A8,graph_perturbation,0.1,42,3,0.4761904761904762,0.46809706257982125,0.6858465608465609,126
representation_level,A8,graph_perturbation,0.1,42,4,0.5238095238095238,0.5203139772105289,0.6386999244142101,126
representation_level,A8,graph_perturbation,0.1,43,0,0.46511627906976744,0.4643612201751737,0.6206958716423292,129
representation_level,A8,graph_perturbation,0.1,43,1,0.4523809523809524,0.4516233766233766,0.6363378684807257,126
representation_level,A8,graph_perturbation,0.1,43,2,0.4920634920634921,0.4704462673729639,0.6623204837490552,126
representation_level,A8,graph_perturbation,0.1,43,3,0.5476190476190476,0.5459302325581395,0.6977513227513228,126
representation_level,A8,graph_perturbation,0.1,43,4,0.49999999999999994,0.49335269993164726,0.6795162509448224,126
representation_level,A8,graph_perturbation,0.1,44,0,0.434108527131783,0.4249226162886719,0.6390841896520641,129
representation_level,A8,graph_perturbation,0.1,44,1,0.5317460317460317,0.5315199682948222,0.6602418745275888,126
representation_level,A8,graph_perturbation,0.1,44,2,0.5158730158730159,0.5178191079569658,0.6697845804988662,126
representation_level,A8,graph_perturbation,0.1,44,3,0.4761904761904761,0.4764913380176952,0.6661942554799697,126
representation_level,A8,graph_perturbation,0.1,44,4,0.5,0.49445613074980477,0.6830120937263794,126
representation_level,A8,graph_perturbation,0.1,45,0,0.48062015503875966,0.47991967871485947,0.6660356949702542,129
representation_level,A8,graph_perturbation,0.1,45,1,0.5,0.4960881184790103,0.6709183673469387,126
representation_level,A8,graph_perturbation,0.1,45,2,0.4365079365079365,0.4313589913061162,0.5878684807256236,126
representation_level,A8,graph_perturbation,0.1,45,3,0.4920634920634921,0.48635953026196926,0.6823507180650038,126
representation_level,A8,graph_perturbation,0.1,45,4,0.5,0.4997906646652166,0.6553287981859409,126
representation_level,A8,graph_perturbation,0.1,46,0,0.48062015503875966,0.4735576485357172,0.6974941409771048,129
representation_level,A8,graph_perturbation,0.1,46,1,0.42857142857142855,0.4144328944328945,0.6054421768707482,126
representation_level,A8,graph_perturbation,0.1,46,2,0.4523809523809524,0.44726738934056004,0.6729969765684052,126
representation_level,A8,graph_perturbation,0.1,46,3,0.4603174603174603,0.4559092323798206,0.645880574452003,126
representation_level,A8,graph_perturbation,0.1,46,4,0.4603174603174603,0.45967427079786627,0.639172335600907,126
representation_level,A8,graph_perturbation,0.2,42,0,0.46511627906976744,0.4611302681992337,0.6287182260681449,129
representation_level,A8,graph_perturbation,0.2,42,1,0.48412698412698413,0.48118483583599864,0.6525888133030989,126
representation_level,A8,graph_perturbation,0.2,42,2,0.4682539682539682,0.4586608837083221,0.6621315192743764,126
representation_level,A8,graph_perturbation,0.2,42,3,0.507936507936508,0.49240855762594893,0.6866024187452758,126
representation_level,A8,graph_perturbation,0.2,42,4,0.5079365079365079,0.50347776478629,0.6396447467876039,126
representation_level,A8,graph_perturbation,0.2,43,0,0.4728682170542636,0.469484938064849,0.6247521182621236,129
representation_level,A8,graph_perturbation,0.2,43,1,0.4444444444444444,0.44253510716925354,0.6378495842781557,126
representation_level,A8,graph_perturbation,0.2,43,2,0.4920634920634921,0.4713718910406041,0.6641156462585034,126
representation_level,A8,graph_perturbation,0.2,43,3,0.5317460317460317,0.529795347367946,0.6969009826152682,126
representation_level,A8,graph_perturbation,0.2,43,4,0.49206349206349204,0.48514209899952737,0.6795162509448224,126
representation_level,A8,graph_perturbation,0.2,44,0,0.434108527131783,0.4249226162886719,0.636470164052641,129
representation_level,A8,graph_perturbation,0.2,44,1,0.5476190476190476,0.5422887783419093,0.6584467120181405,126
representation_level,A8,graph_perturbation,0.2,44,2,0.5238095238095238,0.5248917748917749,0.6708238851095993,126
representation_level,A8,graph_perturbation,0.2,44,3,0.4761904761904762,0.4729299252303947,0.667233560090703,126
representation_level,A8,graph_perturbation,0.2,44,4,0.4920634920634921,0.48283206067217294,0.6835789871504158,126
representation_level,A8,graph_perturbation,0.2,45,0,0.48062015503875966,0.4779329744410495,0.6666666666666666,129
representation_level,A8,graph_perturbation,0.2,45,1,0.5158730158730158,0.5100821165261663,0.6693121693121693,126
representation_level,A8,graph_perturbation,0.2,45,2,0.41269841269841273,0.4013976890689219,0.590230536659108,126
representation_level,A8,graph_perturbation,0.2,45,3,0.5079365079365079,0.5023606023606023,0.6822562358276644,126
representation_level,A8,graph_perturbation,0.2,45,4,0.49206349206349204,0.4917327803925742,0.6543839758125473,126
representation_level,A8,graph_perturbation,0.2,46,0,0.45736434108527124,0.444735270545976,0.695871642329187,129
representation_level,A8,graph_perturbation,0.2,46,1,0.4603174603174603,0.44681820294705527,0.6078987150415722,126
representation_level,A8,graph_perturbation,0.2,46,2,0.4682539682539683,0.45819000819000816,0.6764928193499622,126
representation_level,A8,graph_perturbation,0.2,46,3,0.4682539682539682,0.45728965295038204,0.645880574452003,126
representation_level,A8,graph_perturbation,0.2,46,4,0.4603174603174603,0.4582409460458241,0.6379440665154951,126
representation_level,A8,graph_perturbation,0.3,42,0,0.434108527131783,0.42940673715121025,0.627005588606454,129
representation_level,A8,graph_perturbation,0.3,42,1,0.48412698412698413,0.4800637958532696,0.6546674225245654,126
representation_level,A8,graph_perturbation,0.3,42,2,0.4761904761904762,0.46638154257950015,0.6641156462585033,126
representation_level,A8,graph_perturbation,0.3,42,3,0.5,0.47805062652426206,0.6877362055933484,126
representation_level,A8,graph_perturbation,0.3,42,4,0.5079365079365079,0.50347776478629,0.6412509448223734,126
representation_level,A8,graph_perturbation,0.3,43,0,0.4651162790697674,0.459222870531279,0.6197944835045971,129
representation_level,A8,graph_perturbation,0.3,43,1,0.4523809523809524,0.4461301775684206,0.6379440665154951,126
representation_level,A8,graph_perturbation,0.3,43,2,0.5,0.4780509295973214,0.664493575207861,126
representation_level,A8,graph_perturbation,0.3,43,3,0.5238095238095238,0.5211528575705707,0.6941609977324262,126
representation_level,A8,graph_perturbation,0.3,43,4,0.5238095238095237,0.5175106098151471,0.6801776266061981,126
representation_level,A8,graph_perturbation,0.3,44,0,0.42635658914728686,0.4172640382317801,0.6342166937083108,129
representation_level,A8,graph_perturbation,0.3,44,1,0.5396825396825397,0.5281787133458035,0.6601473922902494,126
representation_level,A8,graph_perturbation,0.3,44,2,0.5079365079365079,0.5068245865182904,0.6706349206349206,126
representation_level,A8,graph_perturbation,0.3,44,3,0.4841269841269842,0.480273966126535,0.6624149659863946,126
representation_level,A8,graph_perturbation,0.3,44,4,0.4920634920634921,0.48284893153478886,0.6845238095238094,126
representation_level,A8,graph_perturbation,0.3,45,0,0.44961240310077527,0.43846260951524113,0.6663061114115738,129
representation_level,A8,graph_perturbation,0.3,45,1,0.5238095238095238,0.5147268209609425,0.6710128495842781,126
representation_level,A8,graph_perturbation,0.3,45,2,0.41269841269841273,0.40081979212413993,0.5904195011337868,126
representation_level,A8,graph_perturbation,0.3,45,3,0.5238095238095238,0.5153171371573798,0.6805555555555555,126
representation_level,A8,graph_perturbation,0.3,45,4,0.4920634920634921,0.4893949394939494,0.6539115646258503,126
representation_level,A8,graph_perturbation,0.3,46,0,0.46511627906976744,0.4491593567251462,0.6974040021633315,129
representation_level,A8,graph_perturbation,0.3,46,1,0.4603174603174603,0.44369747899159667,0.6070483749055178,126
representation_level,A8,graph_perturbation,0.3,46,2,0.4682539682539682,0.45523002909572785,0.6783824640967498,126
representation_level,A8,graph_perturbation,0.3,46,3,0.4761904761904763,0.4607120316207764,0.6452191987906274,126
representation_level,A8,graph_perturbation,0.3,46,4,0.4761904761904761,0.4725783548141676,0.6402116402116401,126
representation_level,A9,amplitude_noise,20,42,0,0.4108527131782946,0.41067800614221595,0.5827474310438074,129
representation_level,A9,amplitude_noise,20,42,1,0.373015873015873,0.37345987345987347,0.543745275888133,126
representation_level,A9,amplitude_noise,20,42,2,0.38888888888888884,0.38702380751324356,0.5774754346182916,126
representation_level,A9,amplitude_noise,20,42,3,0.4603174603174603,0.45549676660787775,0.6204648526077098,126
representation_level,A9,amplitude_noise,20,42,4,0.4047619047619047,0.4057139952213919,0.54572940287226,126
representation_level,A9,amplitude_noise,20,43,0,0.4108527131782946,0.41061894953116235,0.5813052100234362,129
representation_level,A9,amplitude_noise,20,43,1,0.35714285714285715,0.3572692011056504,0.5458238851095994,126
representation_level,A9,amplitude_noise,20,43,2,0.4444444444444445,0.44457831325301206,0.592214663643235,126
representation_level,A9,amplitude_noise,20,43,3,0.38095238095238093,0.3820596994720455,0.5601851851851852,126
representation_level,A9,amplitude_noise,20,43,4,0.43650793650793646,0.43711142993782887,0.5926870748299321,126
representation_level,A9,amplitude_noise,20,44,0,0.4108527131782946,0.40460751033702397,0.5850910402019108,129
representation_level,A9,amplitude_noise,20,44,1,0.4761904761904762,0.4761949778966228,0.660525321239607,126
representation_level,A9,amplitude_noise,20,44,2,0.373015873015873,0.37494872869705537,0.5554610733182161,126
representation_level,A9,amplitude_noise,20,44,3,0.3650793650793651,0.3622488622488622,0.5458238851095993,126
representation_level,A9,amplitude_noise,20,44,4,0.38095238095238093,0.37875457875457874,0.5664210128495842,126
representation_level,A9,amplitude_noise,20,45,0,0.4186046511627907,0.41442886615300406,0.5969893636199748,129
representation_level,A9,amplitude_noise,20,45,1,0.3650793650793651,0.3624972710418229,0.5357142857142857,126
representation_level,A9,amplitude_noise,20,45,2,0.3650793650793651,0.3656968987500944,0.5393990929705216,126
representation_level,A9,amplitude_noise,20,45,3,0.42063492063492064,0.422221087277267,0.6314247921390779,126
representation_level,A9,amplitude_noise,20,45,4,0.4047619047619048,0.4011296356834115,0.5753023431594859,126
representation_level,A9,amplitude_noise,20,46,0,0.40310077519379844,0.40333495152772264,0.6122228231476474,129
representation_level,A9,amplitude_noise,20,46,1,0.34920634920634924,0.3462327341964097,0.48809523809523814,126
representation_level,A9,amplitude_noise,20,46,2,0.3888888888888889,0.3849996941210057,0.5642479213907785,126
representation_level,A9,amplitude_noise,20,46,3,0.42063492063492064,0.42098757473873255,0.590702947845805,126
representation_level,A9,amplitude_noise,20,46,4,0.3968253968253968,0.3979193114190278,0.5223922902494331,126
representation_level,A9,amplitude_noise,10,42,0,0.3488372093023256,0.3482012478428249,0.5351090679646656,129
representation_level,A9,amplitude_noise,10,42,1,0.3095238095238095,0.30761875340188594,0.49513416477702193,126
representation_level,A9,amplitude_noise,10,42,2,0.3333333333333333,0.3323222804309472,0.5238095238095238,126
representation_level,A9,amplitude_noise,10,42,3,0.3968253968253968,0.3978227516808808,0.5589569160997733,126
representation_level,A9,amplitude_noise,10,42,4,0.34920634920634924,0.34879584017515053,0.5016534391534392,126
representation_level,A9,amplitude_noise,10,43,0,0.3643410852713178,0.3644669284204168,0.5415539931494502,129
representation_level,A9,amplitude_noise,10,43,1,0.29365079365079366,0.29386453376531335,0.4996693121693121,126
representation_level,A9,amplitude_noise,10,43,2,0.3650793650793651,0.3646607064077285,0.5397297808012094,126
representation_level,A9,amplitude_noise,10,43,3,0.3253968253968254,0.3257129642164162,0.5004251700680272,126
representation_level,A9,amplitude_noise,10,43,4,0.4047619047619047,0.4036896297422213,0.5447845804988662,126
representation_level,A9,amplitude_noise,10,44,0,0.37209302325581395,0.36676954732510286,0.5399314945015323,129
representation_level,A9,amplitude_noise,10,44,1,0.41269841269841273,0.41264554014376836,0.6129062736205593,126
representation_level,A9,amplitude_noise,10,44,2,0.31746031746031744,0.3180535148311406,0.4920634920634921,126
representation_level,A9,amplitude_noise,10,44,3,0.3333333333333333,0.3316408899742233,0.49678760393046106,126
representation_level,A9,amplitude_noise,10,44,4,0.3333333333333333,0.33227342294496726,0.5111489040060468,126
representation_level,A9,amplitude_noise,10,45,0,0.35658914728682173,0.3548917039557993,0.5365963583919235,129
representation_level,A9,amplitude_noise,10,45,1,0.3253968253968254,0.32402257359296355,0.4856386999244142,126
representation_level,A9,amplitude_noise,10,45,2,0.35714285714285715,0.35717435568604944,0.5042989417989417,126
representation_level,A9,amplitude_noise,10,45,3,0.373015873015873,0.36832076793144647,0.5894274376417233,126
representation_level,A9,amplitude_noise,10,45,4,0.3412698412698412,0.33784941690928966,0.51677059712774,126
representation_level,A9,amplitude_noise,10,46,0,0.37984496124031003,0.3784869168791132,0.5625563367586083,129
representation_level,A9,amplitude_noise,10,46,1,0.30952380952380953,0.3085398605111867,0.4432161753590325,126
representation_level,A9,amplitude_noise,10,46,2,0.3412698412698412,0.3398791131349271,0.504724111866969,126
representation_level,A9,amplitude_noise,10,46,3,0.42063492063492064,0.4216622653831956,0.5588624338624338,126
representation_level,A9,amplitude_noise,10,46,4,0.25396825396825395,0.25489858303355795,0.45034958427815575,126
representation_level,A9,amplitude_noise,5,42,0,0.34108527131782945,0.3400558756766195,0.5221741481882098,129
representation_level,A9,amplitude_noise,5,42,1,0.30952380952380953,0.3060772491735602,0.48696145124716556,126
representation_level,A9,amplitude_noise,5,42,2,0.3412698412698412,0.33587847567466067,0.5125661375661377,126
representation_level,A9,amplitude_noise,5,42,3,0.38095238095238093,0.38192640692640695,0.5440759637188209,126
representation_level,A9,amplitude_noise,5,42,4,0.30952380952380953,0.3095402115522314,0.4891345427059713,126
representation_level,A9,amplitude_noise,5,43,0,0.3798449612403101,0.38013136288998356,0.5294753921038399,129
representation_level,A9,amplitude_noise,5,43,1,0.28571428571428575,0.28507504344146434,0.49031557067271353,126
representation_level,A9,amplitude_noise,5,43,2,0.35714285714285715,0.3571788554779342,0.5271164021164021,126
representation_level,A9,amplitude_noise,5,43,3,0.30158730158730157,0.3011825572801183,0.48908730158730157,126
representation_level,A9,amplitude_noise,5,43,4,0.38095238095238093,0.37984755417705607,0.5332105064247922,126
representation_level,A9,amplitude_noise,5,44,0,0.3643410852713178,0.36135616675315685,0.5298810167658193,129
representation_level,A9,amplitude_noise,5,44,1,0.41269841269841273,0.41286047411969135,0.6044028722600151,126
representation_level,A9,amplitude_noise,5,44,2,0.31746031746031744,0.31787111629032894,0.4777966742252457,126
representation_level,A9,amplitude_noise,5,44,3,0.3015873015873016,0.29971483094033396,0.4793556311413454,126
representation_level,A9,amplitude_noise,5,44,4,0.30952380952380953,0.3079128343098705,0.497260015117158,126
representation_level,A9,amplitude_noise,5,45,0,0.35658914728682173,0.35535454251698545,0.5233459527672616,129
representation_level,A9,amplitude_noise,5,45,1,0.30158730158730157,0.3009379509379509,0.4763794406651549,126
